StoryId,Year,Month,Period,Views Total,Views Member,Views Non-Member,Reads Total,Reads Member,Reads Non-Member,,,
09471fbff910,2024,10,2024-10,104,67,37,44,32,12,,,
095372b08779,2024,10,2024-10,51,7,44,13,4,9,,,
097fafbe6a39,2024,10,2024-10,2,1,1,0,0,0,,,
0c5930596db4,2024,10,2024-10,35,22,13,14,9,5,,,
0ccb2cc843a3,2024,10,2024-10,52,12,40,33,8,25,,,
0cfc8dcf0ff7,2024,10,2024-10,8,2,6,0,0,0,,,
0d23dad53212,2024,10,2024-10,14,0,14,1,0,1,,,
0db5c11be367,2024,10,2024-10,2,1,1,0,0,0,,,
0f3e66a00484,2024,10,2024-10,3,1,2,1,0,1,,,
0f4b100b4896,2024,10,2024-10,49,11,38,11,5,6,,,
0f7db5eb9526,2024,10,2024-10,161,11,150,107,8,99,,,
10007091e7ba,2024,10,2024-10,28,2,26,9,1,8,,,
107051c72d53,2024,10,2024-10,17,1,16,10,0,10,,,
1.07565E+11,2024,10,2024-10,107,46,61,40,23,17,,,
1098430b01a7,2024,10,2024-10,17,2,15,8,0,8,,,
10c3ed3999ef,2024,10,2024-10,1,1,0,0,0,0,,,
10dce582f6bc,2024,10,2024-10,1000,222,778,489,116,373,,,
1113f0566156,2024,10,2024-10,32,12,20,11,6,5,,,
1120ee3cdccd,2024,10,2024-10,34,2,32,10,0,10,,,
1147212b3bdb,2024,10,2024-10,49,13,36,19,10,9,,,
1326853731d8,2024,10,2024-10,97,28,69,39,21,18,,,
13a9bde3aa9d,2024,10,2024-10,31,2,29,22,0,22,,,
14894f71d7cb,2024,10,2024-10,178,7,171,24,3,21,,,
1.52648E+11,2024,10,2024-10,162,18,144,53,11,42,,,
1556c4b4064d,2024,10,2024-10,18,3,15,6,1,5,,,
16ab8bf8e14e,2024,10,2024-10,328,23,305,214,14,200,,,
16ec32e15f7b,2024,10,2024-10,4,1,3,0,0,0,,,
17089bf6597d,2024,10,2024-10,17,8,9,3,0,3,,,
1713d14aac8f,2024,10,2024-10,48,24,24,20,14,6,,,
17816a2fa9fc,2024,10,2024-10,31,4,27,10,4,6,,,
1796c062cddf,2024,10,2024-10,422,27,395,259,8,251,,,
17af78b5c639,2024,10,2024-10,72,29,43,24,10,14,,,
18254f6affad,2024,10,2024-10,221,20,201,136,10,126,,,
18279b279ea5,2024,10,2024-10,13,2,11,4,0,4,,,
183482ba9d83,2024,10,2024-10,16,6,10,6,2,4,,,
18722f19f60a,2024,10,2024-10,246,15,231,127,7,120,,,
190944b863de,2024,10,2024-10,4,1,3,2,0,2,,,
19228d7937df,2024,10,2024-10,16,4,12,9,2,7,,,
1ab384660146,2024,10,2024-10,3,3,0,1,1,0,,,
1adbc900adfd,2024,10,2024-10,79,23,56,28,9,19,,,
1afaae41fbf2,2024,10,2024-10,107,8,99,31,4,27,,,
1b21a2b13c07,2024,10,2024-10,1924,324,1600,823,190,633,,,
1b21e4cc6cc2,2024,10,2024-10,123,4,119,42,1,41,,,
1bcf899cb4c7,2024,10,2024-10,333,169,164,131,80,51,,,
1be2864c1afa,2024,10,2024-10,30,3,27,6,0,6,,,
1c04c1b548f7,2024,10,2024-10,74,5,69,37,3,34,,,
1c15c943243e,2024,10,2024-10,701,31,670,467,19,448,,,
1c5284e27e0e,2024,10,2024-10,26,8,18,4,1,3,,,
1c7c6bb10a23,2024,10,2024-10,89,29,60,22,9,13,,,
1cbfeb653d25,2024,10,2024-10,7,1,6,1,0,1,,,
1ce2046282f9,2024,10,2024-10,132,43,89,68,27,41,,,
1ce63a024881,2024,10,2024-10,8,4,4,4,3,1,,,
1d2173dd33e7,2024,10,2024-10,54,4,50,13,1,12,,,
1d4db6fb61ce,2024,10,2024-10,118,20,98,72,13,59,,,
1e325a955db0,2024,10,2024-10,63,8,55,39,5,34,,,
1e7a45046812,2024,10,2024-10,12,9,3,5,3,2,,,
1eab3c04f8c1,2024,10,2024-10,41,27,14,14,11,3,,,
1eb286471d68,2024,10,2024-10,2,2,0,1,1,0,,,
1eca2ca7fd10,2024,10,2024-10,127,57,70,57,34,23,,,
1ee68f56627d,2024,10,2024-10,54,36,18,27,21,6,,,
1ef466619198,2024,10,2024-10,52,37,15,16,12,4,,,
1f9ed1b316f0,2024,10,2024-10,82,3,79,29,1,28,,,
1fb9235bf8a3,2024,10,2024-10,135,57,78,71,35,36,,,
1ff94afe7081,2024,10,2024-10,13,2,11,8,1,7,,,
20618b5989c0,2024,10,2024-10,136,6,130,90,2,88,,,
207f804069e3,2024,10,2024-10,21,1,20,12,0,12,,,
20c26275bd2e,2024,10,2024-10,0,0,0,45,26,19,,,
20cad3195595,2024,10,2024-10,4,1,3,1,0,1,,,
20d585dd1694,2024,10,2024-10,14,4,10,4,2,2,,,
20d932389e6f,2024,10,2024-10,18,13,5,9,7,2,,,
21a66d7d85c3,2024,10,2024-10,22,8,14,7,5,2,,,
2247d09dc0de,2024,10,2024-10,168,64,104,56,36,20,,,
22b14b67f05f,2024,10,2024-10,29,13,16,9,7,2,,,
22c40aa59def,2024,10,2024-10,61,1,60,11,0,11,,,
22e344fc2e0b,2024,10,2024-10,73,34,39,26,15,11,,,
230a6c980ad0,2024,10,2024-10,49,4,45,17,3,14,,,
23223b1cd512,2024,10,2024-10,1,1,0,0,0,0,,,
23a5f6c3dc55,2024,10,2024-10,5,3,2,0,0,0,,,
24c56ba67783,2024,10,2024-10,0,0,0,0,0,0,,,
254c81bc7457,2024,10,2024-10,176,45,131,95,19,76,,,
25c379f67c7d,2024,10,2024-10,113,47,66,49,20,29,,,
262c2015ca2e,2024,10,2024-10,199,144,55,112,84,28,,,
264b90c7930b,2024,10,2024-10,21,5,16,8,2,6,,,
27547be63b2d,2024,10,2024-10,10,6,4,6,4,2,,,
2847e90cf9ef,2024,10,2024-10,2,1,1,0,0,0,,,
28c878242b2e,2024,10,2024-10,28,4,24,5,1,4,,,
28d41bddcd43,2024,10,2024-10,1,1,0,0,0,0,,,
2906ebd9e17f,2024,10,2024-10,100,5,95,52,3,49,,,
2a40b71965f7,2024,10,2024-10,230,63,167,87,26,61,,,
2ac15e022bc2,2024,10,2024-10,218,3,215,100,1,99,,,
2ac3f33079f0,2024,10,2024-10,36,4,32,29,3,26,,,
2ae45504b423,2024,10,2024-10,15,1,14,1,0,1,,,
2afbed418f23,2024,10,2024-10,10,2,8,1,0,1,,,
2b27abd383bd,2024,10,2024-10,1,1,0,0,0,0,,,
2b46c07cef4d,2024,10,2024-10,19,1,18,3,0,3,,,
2c77c9c5bcc6,2024,10,2024-10,320,103,217,186,53,133,,,
2cc41a12e025,2024,10,2024-10,18,2,16,8,0,8,,,
2e9a09d2b329,2024,10,2024-10,90,45,45,35,19,16,,,
2f8ace336dc1,2024,10,2024-10,158,11,147,73,5,68,,,
2fe5a25fb6ae,2024,10,2024-10,196,9,187,80,3,77,,,
2feffe419c92,2024,10,2024-10,26,7,19,15,3,12,,,
30d36afeed2c,2024,10,2024-10,111,8,103,61,5,56,,,
31a324e73d73,2024,10,2024-10,10,0,10,1,0,1,,,
31c019155367,2024,10,2024-10,172,64,108,71,32,39,,,
31c78f580296,2024,10,2024-10,78,45,33,29,22,7,,,
323177d9b28b,2024,10,2024-10,50,36,14,24,18,6,,,
3298f666de3c,2024,10,2024-10,32,24,8,11,10,1,,,
329abc287354,2024,10,2024-10,7,4,3,4,3,1,,,
335245fc9b4e,2024,10,2024-10,130,35,95,87,25,62,,,
3380ac59964b,2024,10,2024-10,255,55,200,100,26,74,,,
33c5868e29ce,2024,10,2024-10,25,3,22,3,0,3,,,
346a6db6278d,2024,10,2024-10,59,15,44,19,9,10,,,
347b3a32d5f2,2024,10,2024-10,11,1,10,7,0,7,,,
347ea3f6a9f5,2024,10,2024-10,76,2,74,46,1,45,,,
3483f4d6c1eb,2024,10,2024-10,280,10,270,142,6,136,,,
34ecfb8dc6e6,2024,10,2024-10,268,7,261,170,4,166,,,
34f6f69919f3,2024,10,2024-10,440,198,242,253,136,117,,,
350d3bb7d53c,2024,10,2024-10,188,19,169,121,8,113,,,
351718b733aa,2024,10,2024-10,8,5,3,1,1,0,,,
352e707356a1,2024,10,2024-10,20,16,4,3,3,0,,,
35b707dc4a33,2024,10,2024-10,7,1,6,6,0,6,,,
361020d400c3,2024,10,2024-10,43,2,41,10,0,10,,,
367cb1505697,2024,10,2024-10,265,6,259,164,1,163,,,
368b599ad751,2024,10,2024-10,8,2,6,3,1,2,,,
36969686cedb,2024,10,2024-10,34,2,32,4,0,4,,,
373c4c0fbfe3,2024,10,2024-10,30,4,26,10,1,9,,,
37980520ef30,2024,10,2024-10,31,21,10,15,8,7,,,
38299ff27544,2024,10,2024-10,56,34,22,29,17,12,,,
3880af83f205,2024,10,2024-10,45,19,26,14,8,6,,,
38bf549fd838,2024,10,2024-10,9,2,7,4,1,3,,,
38f11631e004,2024,10,2024-10,31,2,29,9,1,8,,,
396929f98c95,2024,10,2024-10,54,3,51,32,1,31,,,
39b22018a289,2024,10,2024-10,54,32,22,18,14,4,,,
3a4ad89e58b5,2024,10,2024-10,247,23,224,98,14,84,,,
3a6107f7b24d,2024,10,2024-10,10,4,6,5,2,3,,,
3a67ecd7fc26,2024,10,2024-10,8,1,7,0,0,0,,,
3a6a31ebf6f9,2024,10,2024-10,175,79,96,82,53,29,,,
3ada067035e6,2024,10,2024-10,10,7,3,4,4,0,,,
3ba70a974152,2024,10,2024-10,184,28,156,127,17,110,,,
3bdcb5d15bb7,2024,10,2024-10,7,2,5,2,0,2,,,
3c581b8f833d,2024,10,2024-10,30,2,28,11,2,9,,,
3c66feb61512,2024,10,2024-10,11,1,10,3,0,3,,,
3c8cd4c2b821,2024,10,2024-10,47,4,43,13,2,11,,,
3ce845f8bdc1,2024,10,2024-10,22,9,13,4,4,0,,,
3d1e4975fe13,2024,10,2024-10,20,1,19,6,0,6,,,
3dc6bfcca6a9,2024,10,2024-10,88,47,41,47,33,14,,,
3e2da6b46eb9,2024,10,2024-10,33,11,22,14,5,9,,,
3e8a67eafd66,2024,10,2024-10,47,11,36,11,6,5,,,
3ef8c00bd607,2024,10,2024-10,204,9,195,134,4,130,,,
3f3573c08d01,2024,10,2024-10,249,9,240,99,3,96,,,
3f5474538cf4,2024,10,2024-10,56,37,19,24,19,5,,,
3f66bb11cfb9,2024,10,2024-10,10,4,6,2,1,1,,,
3fb649e1e310,2024,10,2024-10,34,3,31,7,1,6,,,
3fd1911b2b9e,2024,10,2024-10,20,2,18,4,1,3,,,
40b747653276,2024,10,2024-10,26,3,23,3,2,1,,,
417251524e7c,2024,10,2024-10,52,16,36,14,9,5,,,
417dbdea0688,2024,10,2024-10,22,5,17,13,4,9,,,
41869ec29908,2024,10,2024-10,40,0,40,22,0,22,,,
41985659b96e,2024,10,2024-10,34,3,31,10,0,10,,,
41b9404763e3,2024,10,2024-10,17,2,15,9,0,9,,,
420cce760aa7,2024,10,2024-10,1000,236,764,393,149,244,,,
421787e3d550,2024,10,2024-10,28,24,4,9,6,3,,,
4251763dbd66,2024,10,2024-10,3,2,1,0,0,0,,,
4348c0c0ed41,2024,10,2024-10,12,6,6,1,0,1,,,
4378c7282c4c,2024,10,2024-10,434,186,248,213,88,125,,,
43de7f520998,2024,10,2024-10,19,10,9,12,5,7,,,
43ff10c5f505,2024,10,2024-10,241,50,191,144,27,117,,,
444302fbd709,2024,10,2024-10,30,2,28,5,1,4,,,
44998e33f370,2024,10,2024-10,2,1,1,0,0,0,,,
44c265a04fd1,2024,10,2024-10,316,39,277,201,23,178,,,
44ff4751e9d6,2024,10,2024-10,178,48,130,60,26,34,,,
450e62fd7856,2024,10,2024-10,74,31,43,46,15,31,,,
4542de03cfa0,2024,10,2024-10,69,43,26,29,23,6,,,
458323eb256a,2024,10,2024-10,108,3,105,66,1,65,,,
45847609ab8c,2024,10,2024-10,19,8,11,5,3,2,,,
45c514f96c64,2024,10,2024-10,44,10,34,22,7,15,,,
45d5f933df3d,2024,10,2024-10,2,0,2,0,0,0,,,
45fd28cc6815,2024,10,2024-10,11,2,9,4,1,3,,,
4629ba2917b2,2024,10,2024-10,5,4,1,2,1,1,,,
46372ecc4387,2024,10,2024-10,25,17,8,5,5,0,,,
465a23c6900c,2024,10,2024-10,16,3,13,7,2,5,,,
4696fee5e277,2024,10,2024-10,41,14,27,11,6,5,,,
46bfc3683be7,2024,10,2024-10,221,105,116,73,46,27,,,
4758ad631fb4,2024,10,2024-10,175,15,160,125,11,114,,,
480972ea4989,2024,10,2024-10,93,28,65,31,11,20,,,
4816aa95d0f1,2024,10,2024-10,4,3,1,0,0,0,,,
485f7e9ca45b,2024,10,2024-10,1,1,0,0,0,0,,,
4873ef5d18c1,2024,10,2024-10,38,9,29,5,3,2,,,
488eb7b8491a,2024,10,2024-10,40,2,38,8,1,7,,,
48de733292b4,2024,10,2024-10,64,3,61,15,0,15,,,
4982de3be327,2024,10,2024-10,575,27,548,301,10,291,,,
4a0c52582cee,2024,10,2024-10,0,0,0,0,0,0,,,
4a1c7db1e4b9,2024,10,2024-10,46,5,41,10,3,7,,,
4a7828b4bdad,2024,10,2024-10,71,13,58,40,6,34,,,
4aa2e1b70967,2024,10,2024-10,19,5,14,4,1,3,,,
4acf361e5b32,2024,10,2024-10,92,6,86,12,3,9,,,
4b29d4fecbec,2024,10,2024-10,3,1,2,1,0,1,,,
4c3b80fa692f,2024,10,2024-10,27,6,21,7,4,3,,,
4c3f6de38d83,2024,10,2024-10,23,7,16,8,1,7,,,
4c5865c11ac7,2024,10,2024-10,90,6,84,49,1,48,,,
4cc3fd5064f0,2024,10,2024-10,395,14,381,96,8,88,,,
4ce160106ee4,2024,10,2024-10,4,0,4,1,0,1,,,
4ce591a0edcb,2024,10,2024-10,58,2,56,30,1,29,,,
4d12cd266da5,2024,10,2024-10,126,16,110,33,9,24,,,
4d1cb32385fb,2024,10,2024-10,16,5,11,4,3,1,,,
4d4d97afba83,2024,10,2024-10,8,1,7,4,0,4,,,
4d5521268e57,2024,10,2024-10,121,71,50,43,28,15,,,
4d64bd75d78d,2024,10,2024-10,4,2,2,3,1,2,,,
4d78c4226238,2024,10,2024-10,10,6,4,3,2,1,,,
4df3b89bec85,2024,10,2024-10,178,13,165,94,7,87,,,
4e7cbf6a78c8,2024,10,2024-10,17,13,4,5,4,1,,,
4e8ba5a61e10,2024,10,2024-10,22,2,20,4,1,3,,,
4ea307d0df03,2024,10,2024-10,20,1,19,10,0,10,,,
4f1ce156d6c2,2024,10,2024-10,6,3,3,2,2,0,,,
4f790504ae2e,2024,10,2024-10,75,7,68,13,2,11,,,
4fa175f5a3e9,2024,10,2024-10,1,0,1,1,0,1,,,
504eebf9e5bc,2024,10,2024-10,3,2,1,2,1,1,,,
50786757cba2,2024,10,2024-10,281,10,271,171,4,167,,,
50c550567524,2024,10,2024-10,113,22,91,37,7,30,,,
50e38be8918f,2024,10,2024-10,8,3,5,2,1,1,,,
512c9a72b8f7,2024,10,2024-10,9,3,6,3,1,2,,,
514411c10f85,2024,10,2024-10,87,3,84,23,2,21,,,
522da9785f36,2024,10,2024-10,74,29,45,39,17,22,,,
52c010b7ffb4,2024,10,2024-10,37,4,33,9,2,7,,,
5328a98e029e,2024,10,2024-10,80,7,73,18,3,15,,,
53c5830c067a,2024,10,2024-10,91,4,87,59,1,58,,,
5536b4c4fb3d,2024,10,2024-10,70,1,69,43,0,43,,,
564bc425c1db,2024,10,2024-10,1,1,0,0,0,0,,,
56848f5efcdb,2024,10,2024-10,26,12,14,7,5,2,,,
56b685ed0705,2024,10,2024-10,3,3,0,0,0,0,,,
56b9c40ddb6c,2024,10,2024-10,3,1,2,0,0,0,,,
57d41587e83a,2024,10,2024-10,43,11,32,13,7,6,,,
58550bb84e60,2024,10,2024-10,45,15,30,9,3,6,,,
58c3ebd3366d,2024,10,2024-10,190,73,117,71,44,27,,,
591f56ca6bcf,2024,10,2024-10,173,33,140,41,16,25,,,
593cf3eb62b6,2024,10,2024-10,4,2,2,0,0,0,,,
5957f1f88831,2024,10,2024-10,178,11,167,103,2,101,,,
597a6f6f7764,2024,10,2024-10,95,8,87,21,5,16,,,
59a7b21f1a95,2024,10,2024-10,20,2,18,7,0,7,,,
59d4c1e4fb9f,2024,10,2024-10,6,1,5,1,0,1,,,
5a09ad8e5f21,2024,10,2024-10,187,14,173,97,5,92,,,
5a1bbc894c87,2024,10,2024-10,150,27,123,54,14,40,,,
5a266ee948a9,2024,10,2024-10,18,5,13,10,4,6,,,
5a28ba9ef4e3,2024,10,2024-10,106,9,97,23,5,18,,,
5a668c9e943e,2024,10,2024-10,20,5,15,9,4,5,,,
5a6ae5f60357,2024,10,2024-10,11,4,7,6,3,3,,,
5af3e579d211,2024,10,2024-10,134,58,76,61,25,36,,,
5b1a0ddf2114,2024,10,2024-10,9,1,8,3,1,2,,,
5b2950cb5211,2024,10,2024-10,9,3,6,2,2,0,,,
5b69691f9944,2024,10,2024-10,7,5,2,5,4,1,,,
5bc29b66ad47,2024,10,2024-10,100,7,93,45,4,41,,,
5be0111d5213,2024,10,2024-10,87,42,45,41,22,19,,,
5cd31aa8ab90,2024,10,2024-10,20,5,15,4,2,2,,,
5d5cbb041757,2024,10,2024-10,2,0,2,1,0,1,,,
5dfaba36528c,2024,10,2024-10,14,2,12,6,1,5,,,
5e231d1d3a30,2024,10,2024-10,34,2,32,6,0,6,,,
5eabb018f961,2024,10,2024-10,91,4,87,35,1,34,,,
603e4f115156,2024,10,2024-10,146,13,133,36,10,26,,,
60c2cf0a5856,2024,10,2024-10,916,17,899,599,11,588,,,
60fe1073a461,2024,10,2024-10,18,2,16,7,0,7,,,
612315f34d5b,2024,10,2024-10,19,8,11,11,5,6,,,
621ef136b0b6,2024,10,2024-10,228,89,139,80,42,38,,,
62b358db3e3b,2024,10,2024-10,39,3,36,6,1,5,,,
62ed1bb740e3,2024,10,2024-10,12,3,9,1,1,0,,,
638b391df4f1,2024,10,2024-10,508,39,469,327,22,305,,,
63b441ebf71f,2024,10,2024-10,33,3,30,11,2,9,,,
63d74535bff2,2024,10,2024-10,19,9,10,9,5,4,,,
642930d5a512,2024,10,2024-10,103,5,98,54,2,52,,,
64b2ea674130,2024,10,2024-10,25,2,23,19,1,18,,,
653592468c46,2024,10,2024-10,4,2,2,1,1,0,,,
659b3b0ad254,2024,10,2024-10,7,2,5,3,1,2,,,
6625670592a6,2024,10,2024-10,50,5,45,24,3,21,,,
66ade6845401,2024,10,2024-10,30,9,21,20,6,14,,,
66ee0ad9036b,2024,10,2024-10,14,6,8,6,4,2,,,
67814092216c,2024,10,2024-10,84,10,74,21,3,18,,,
6798fed8ee22,2024,10,2024-10,42,28,14,16,15,1,,,
68174696a4d1,2024,10,2024-10,4,3,1,1,0,1,,,
688ab3c3f106,2024,10,2024-10,16,1,15,1,1,0,,,
69042707bcca,2024,10,2024-10,5,2,3,1,0,1,,,
694a2d7dc0c7,2024,10,2024-10,144,7,137,51,1,50,,,
69ab1859a0e2,2024,10,2024-10,5,4,1,1,1,0,,,
6a0316755499,2024,10,2024-10,60,13,47,17,5,12,,,
6a704744a7c6,2024,10,2024-10,14,2,12,3,0,3,,,
6aa370e692b6,2024,10,2024-10,5,1,4,3,0,3,,,
6bf93706d94a,2024,10,2024-10,75,3,72,32,2,30,,,
6cb17a84c2a6,2024,10,2024-10,34,6,28,24,3,21,,,
6cef714bff9a,2024,10,2024-10,37,5,32,7,1,6,,,
6d1a2d0f6f12,2024,10,2024-10,55,12,43,25,9,16,,,
6d5e95b71703,2024,10,2024-10,192,8,184,72,3,69,,,
6d81fdf24ffe,2024,10,2024-10,38,5,33,18,0,18,,,
6d9dc7825ee4,2024,10,2024-10,827,58,769,248,23,225,,,
6f9b385de0ed,2024,10,2024-10,22,8,14,6,3,3,,,
7091d769a544,2024,10,2024-10,114,27,87,31,14,17,,,
70f88be53d10,2024,10,2024-10,59,9,50,34,5,29,,,
70f8d8fff02c,2024,10,2024-10,56,6,50,19,5,14,,,
71685db664eb,2024,10,2024-10,3,2,1,1,0,1,,,
71c982b4ec2c,2024,10,2024-10,41,3,38,11,1,10,,,
7226b56fec30,2024,10,2024-10,15,3,12,7,2,5,,,
7281312b9137,2024,10,2024-10,130,5,125,24,2,22,,,
72f8c124166b,2024,10,2024-10,22,6,16,7,5,2,,,
73413e0e4665,2024,10,2024-10,282,4,278,49,2,47,,,
734df772942a,2024,10,2024-10,44,31,13,27,19,8,,,
7437ff491837,2024,10,2024-10,4,2,2,1,0,1,,,
7455cd03a97c,2024,10,2024-10,2,0,2,1,0,1,,,
74e22fd87a8b,2024,10,2024-10,1,1,0,0,0,0,,,
74f75597499d,2024,10,2024-10,2,1,1,0,0,0,,,
75152b9cb9b4,2024,10,2024-10,4,2,2,0,0,0,,,
7.5155E+11,2024,10,2024-10,346,67,279,212,47,165,,,
75c9bae11bb7,2024,10,2024-10,1700,832,868,898,576,322,,,
75edeacac358,2024,10,2024-10,282,35,247,140,20,120,,,
767a08ce5f11,2024,10,2024-10,70,5,65,41,3,38,,,
76d7b7d1d0e8,2024,10,2024-10,72,15,57,19,7,12,,,
770b91e98d93,2024,10,2024-10,12,1,11,0,0,0,,,
77cd40c9bb6f,2024,10,2024-10,62,18,44,15,7,8,,,
78e91bcf66ee,2024,10,2024-10,28,6,22,9,2,7,,,
7949ae3a9cdd,2024,10,2024-10,75,4,71,42,1,41,,,
799e13c2958b,2024,10,2024-10,18,10,8,5,4,1,,,
7a6bacedf2b3,2024,10,2024-10,29,18,11,11,7,4,,,
7abf56703bfe,2024,10,2024-10,177,7,170,110,3,107,,,
7af624109539,2024,10,2024-10,81,2,79,17,0,17,,,
7b368f653716,2024,10,2024-10,16,7,9,6,4,2,,,
7b579f87484f,2024,10,2024-10,55,33,22,19,13,6,,,
7cb771a1eb03,2024,10,2024-10,306,151,155,125,96,29,,,
7d43180534d9,2024,10,2024-10,162,8,154,87,4,83,,,
7d732f2de790,2024,10,2024-10,9,6,3,4,3,1,,,
7dc5fd127e74,2024,10,2024-10,28,15,13,19,10,9,,,
7e5642795824,2024,10,2024-10,11,10,1,4,4,0,,,
7e696e1074ca,2024,10,2024-10,10,5,5,4,2,2,,,
7e91ac79fc6a,2024,10,2024-10,103,38,65,54,19,35,,,
7eceb7fc624d,2024,10,2024-10,93,8,85,12,3,9,,,
7f3dd982a96e,2024,10,2024-10,46,23,23,17,7,10,,,
7f7bbcfba468,2024,10,2024-10,10,1,9,2,0,2,,,
7fdc1bdc6afd,2024,10,2024-10,67,6,61,11,4,7,,,
800c9d5475d7,2024,10,2024-10,15,7,8,4,3,1,,,
806c0bb129c0,2024,10,2024-10,489,24,465,152,13,139,,,
80ecb116cd1f,2024,10,2024-10,34,1,33,14,0,14,,,
81047e701998,2024,10,2024-10,108,5,103,71,3,68,,,
8109a78af925,2024,10,2024-10,10,1,9,1,0,1,,,
811dac3b97d3,2024,10,2024-10,78,12,66,21,6,15,,,
826bfe7eff85,2024,10,2024-10,15,9,6,6,6,0,,,
827fc83aec7d,2024,10,2024-10,0,0,0,0,0,0,,,
82c5ffc6a8ac,2024,10,2024-10,3,1,2,2,1,1,,,
82d80e92035b,2024,10,2024-10,112,3,109,62,1,61,,,
84177cc2cafd,2024,10,2024-10,55,2,53,34,1,33,,,
844800ba4d2c,2024,10,2024-10,18,9,9,4,0,4,,,
84f9711fd237,2024,10,2024-10,77,43,34,28,22,6,,,
8505741028bb,2024,10,2024-10,29,1,28,11,0,11,,,
856a7d7ed902,2024,10,2024-10,126,61,65,79,42,37,,,
85b6d942c946,2024,10,2024-10,35,6,29,8,1,7,,,
85e5dc664bef,2024,10,2024-10,121,60,61,38,31,7,,,
867b33674406,2024,10,2024-10,12,7,5,6,4,2,,,
867e0e7e443f,2024,10,2024-10,33,21,12,11,7,4,,,
86f6abd0bf64,2024,10,2024-10,22,3,19,4,2,2,,,
8777acead41e,2024,10,2024-10,20,7,13,5,3,2,,,
887ea73afc51,2024,10,2024-10,352,49,303,89,24,65,,,
8883f691dc51,2024,10,2024-10,5,1,4,1,0,1,,,
894aafd2d2e0,2024,10,2024-10,16,4,12,2,0,2,,,
89b41e58b206,2024,10,2024-10,1,1,0,0,0,0,,,
8b094203a306,2024,10,2024-10,6,1,5,3,0,3,,,
8b6c8822f827,2024,10,2024-10,22,8,14,4,3,1,,,
8c0786d43532,2024,10,2024-10,66,43,23,27,20,7,,,
8d3d0b8c4d42,2024,10,2024-10,70,6,64,19,2,17,,,
8d5fe70fccdf,2024,10,2024-10,54,28,26,34,17,17,,,
8ebadf824cdf,2024,10,2024-10,10,3,7,4,2,2,,,
8ebec096e98b,2024,10,2024-10,27,15,12,11,6,5,,,
8f305459c3bd,2024,10,2024-10,79,43,36,44,25,19,,,
8feb51af9be8,2024,10,2024-10,385,17,368,243,7,236,,,
9009ba4c4cee,2024,10,2024-10,54,5,49,8,1,7,,,
90618a47149e,2024,10,2024-10,31,13,18,17,8,9,,,
9154e26fc5ff,2024,10,2024-10,197,10,187,97,1,96,,,
9170e37c3d09,2024,10,2024-10,482,161,321,176,80,96,,,
9190477d65d7,2024,10,2024-10,71,9,62,16,4,12,,,
922c864dc989,2024,10,2024-10,76,4,72,46,2,44,,,
92375264a400,2024,10,2024-10,73,23,50,37,13,24,,,
92404c1ff142,2024,10,2024-10,19,2,17,12,1,11,,,
9268b2a9ba8a,2024,10,2024-10,35,3,32,4,1,3,,,
9275f3f00677,2024,10,2024-10,145,29,116,64,10,54,,,
933b38ab92d2,2024,10,2024-10,7,4,3,2,1,1,,,
936b9ca28316,2024,10,2024-10,293,124,169,129,74,55,,,
9528b83b4488,2024,10,2024-10,21,7,14,5,2,3,,,
9588711d1fd8,2024,10,2024-10,446,135,311,212,86,126,,,
95999b5d4e02,2024,10,2024-10,39,19,20,15,11,4,,,
95f97da8eef0,2024,10,2024-10,79,44,35,33,17,16,,,
966e269c5cb4,2024,10,2024-10,14,8,6,4,3,1,,,
967a29911de8,2024,10,2024-10,45,5,40,31,2,29,,,
96d268e1365d,2024,10,2024-10,7,1,6,1,0,1,,,
972603d28d9c,2024,10,2024-10,13,4,9,1,1,0,,,
97493e7cca05,2024,10,2024-10,55,11,44,7,3,4,,,
97a60b3f1e7b,2024,10,2024-10,3,2,1,0,0,0,,,
97ff6cf3517e,2024,10,2024-10,33,3,30,18,2,16,,,
9883249fd353,2024,10,2024-10,111,3,108,35,1,34,,,
98a54145d3e7,2024,10,2024-10,8,1,7,3,0,3,,,
99338fc933cc,2024,10,2024-10,37,3,34,6,2,4,,,
9940bf15f2c6,2024,10,2024-10,96,31,65,32,17,15,,,
9a8908c0b6e9,2024,10,2024-10,14,2,12,7,1,6,,,
9ac7d6f892b6,2024,10,2024-10,4,3,1,1,0,1,,,
9bcb28dc57d8,2024,10,2024-10,4,2,2,0,0,0,,,
9cf75b9df306,2024,10,2024-10,5,1,4,1,0,1,,,
9d38642d1b55,2024,10,2024-10,135,68,67,67,47,20,,,
9d464ea01a37,2024,10,2024-10,715,94,621,347,49,298,,,
9d6cc8ad2a8a,2024,10,2024-10,3,2,1,1,1,0,,,
9d7f0807ad34,2024,10,2024-10,279,13,266,170,7,163,,,
9d99be97d085,2024,10,2024-10,156,19,137,46,3,43,,,
9ebc4a199e8b,2024,10,2024-10,8,6,2,3,2,1,,,
9eca662f8f47,2024,10,2024-10,2,2,0,1,1,0,,,
9f3bcbeb49ae,2024,10,2024-10,16,8,8,5,3,2,,,
a1f1a98f5c0a,2024,10,2024-10,160,98,62,59,41,18,,,
a1f8149f3093,2024,10,2024-10,33,1,32,21,0,21,,,
a3186bfbedd1,2024,10,2024-10,2,2,0,0,0,0,,,
a357979a5aed,2024,10,2024-10,18,14,4,7,5,2,,,
